video_id,text,label,title
B2HSYOq_m5Y,hungry caterpillar eric carle gentle fan animated story toddlers storygaze kids hungry caterpillar eric carle gentle fan animated story toddlers storygaze kids hungry caterpillar eric carle gentle fan animated story toddlers storygaze kids love hungry caterpillar kids why made fan animated read along version parents,Neutral,🐛 The Very Hungry Caterpillar | Eric Carle | Gentle Fan Animated Story for Toddlers | StoryGaze Kids
b9YllX5eeKY,boy cried wolf bedtime stories kids hut animated stories boy cried wolf bedtime stories kids hut animated stories boy cried wolf bedtime stories kids hut animated stories boy cried wolf cautionary tale honesty fun twist feeling left little bored shepherd,Neutral,The Boy Who Cried Wolf | Bedtime Stories | Kids Hut Animated Stories
afLeOefHKG4,moral stories kids learning stories kids tia amp tofu story telling kids hut moral stories kids learning stories kids tia amp tofu story telling kids hut moral stories kids learning stories kids tia amp tofu story telling kids hut kids stories adventure tom sawyer alladin magical lamp alibaba forty thieves other,Neutral,Moral Stories For Kids |  Learning Stories For Kids | Tia &amp; Tofu Story Telling | Kids Hut
i4CPSH6eQWE,hungry caterpillar bedtime stories kids fairy tales toddlers moral lessons hungry caterpillar bedtime stories kids fairy tales toddlers moral lessons hungry caterpillar bedtime stories kids fairy tales toddlers moral lessons follow journey tiny caterpillar eats way through yummy fruits treats until transforms beautiful butterfly,Neutral,The Very Hungry Caterpillar | Bedtime stories for kids | Fairy tales for toddlers with Moral lessons
Zu5EOcd-L4U,milo sleepy mouse calming bedtime story kids relaxing music milo sleepy mouse calming bedtime story kids relaxing music milo sleepy mouse calming bedtime story kids relaxing music liked milo sleepy mouse check story little one struggling fall asleep,Neutral,🐭 Milo the Sleepy Mouse 🐭 Calming Bedtime Story for Kids with Relaxing Music
hkz51Td9k5A,read aloud kids book firefly night vooks narrated storybooks read aloud kids book firefly night vooks narrated storybooks read aloud kids book firefly night vooks narrated storybooks best vooks videos playlist sign full,Neutral,Read Aloud Kids Book: It&#39;s A Firefly Night! | Vooks Narrated Storybooks
dBZgA50scbM,blippi reads bedtime story blippi wonders educational videos kids blippi reads bedtime story blippi wonders educational videos kids blippi reads bedtime story blippi wonders educational videos kids after finishing bedtime routine blippi bedtime book helps blippi bendjamin fall asleep reading blippi favorite,Neutral,Blippi reads a Bedtime Story ! | Blippi Wonders Educational Videos for Kids
Ta8lfC1618Q,best bedtime story ever calming stories help kids sleep better best bedtime story ever calming stories help kids sleep better best bedtime story ever calming stories help kids sleep better struggling sleep join us tonight simply best bedtime story ever calming bedtime story read wonderful,Neutral,The Best Bedtime Story EVER 😴 Calming Stories to Help Kids Sleep Better
1vOqQl0vJ4k,three billy goats gruff classic bedtime stories fairy tales three billy goats gruff classic bedtime stories fairy tales three billy goats gruff classic bedtime stories fairy tales once upon time there were three billy goats wanted cross bridge eat delicious grass other side river,Neutral,The Three Billy Goats Gruff | Classic Bedtime Stories | Fairy Tales
WqdEsz3lwxg,most calming sleepy tales relaxing bedtime stories hyper adhd kids most calming sleepy tales relaxing bedtime stories hyper adhd kids most calming sleepy tales relaxing bedtime stories hyper adhd kids time sleep tonight calming bedtime story specially crafted help energetic easily distracted little ones settle down,Neutral,The Most Calming Sleepy Tales 😴 Relaxing Bedtime Stories for Hyper or ADHD Kids
L77IDc1kJBc,goodnight ocean ultimate calming bedtime stories babies toddlers relaxing music goodnight ocean ultimate calming bedtime stories babies toddlers relaxing music goodnight ocean ultimate calming bedtime stories babies toddlers relaxing music download app books amazon set sail peaceful,Neutral,Goodnight Ocean  🌊 THE ULTIMATE Calming Bedtime Stories for Babies and Toddlers with Relaxing Music
1jylyniqlnk,stories kindness kids read aloud kids books vooks narrated storybooks stories kindness kids read aloud kids books vooks narrated storybooks stories kindness kids read aloud kids books vooks narrated storybooks best vooks videos playlist sign full,Neutral,Stories About Kindness for Kids! | Read Aloud Kids Books | Vooks Narrated Storybooks
l5FKpT7QxM0,red shoes duck bedtime stories kids english fairy tales red shoes duck bedtime stories kids english fairy tales red shoes duck bedtime stories kids english fairy tales baby duck living stork family finds magic red shoe peculiarity these shoes give wearer,Neutral,Red Shoes and The Duck | Bedtime Stories for Kids in English | Fairy Tales
06OynyNUNB4,arrogant rose ugly duckling bedtime stories kids english fairy tales arrogant rose ugly duckling bedtime stories kids english fairy tales arrogant rose ugly duckling bedtime stories kids english fairy tales once upon time forest beautiful red rose blossomed everyone admiring beauty arrogant rose,Neutral,The Arrogant Rose + The Ugly Duckling | Bedtime Stories for Kids in English | Fairy Tales
jFl6Fx4-cig,bedtime stories kids read aloud animated kids book vooks narrated storybooks bedtime stories kids read aloud animated kids book vooks narrated storybooks bedtime stories kids read aloud animated kids book vooks narrated storybooks best vooks videos playlist sign full,Neutral,Bedtime Stories for Kids! | Read Aloud Animated Kids Book | Vooks Narrated Storybooks
FShWnHcyL0s,cutest tiny animals calming bedtime stories kids children sleep story collection cutest tiny animals calming bedtime stories kids children sleep story collection cutest tiny animals calming bedtime stories kids children sleep story collection tonight calming bedtime stories kids invite little listeners world tiny animals take centre stage cutest,Neutral,The Cutest Tiny Animals 🦒☺️ Calming Bedtime Stories for Kids 🐨 Children&#39;s Sleep Story Collection
BGU87FzpVWg,red shoes dancing princesses fairy tales bedtime stories english red shoes dancing princesses fairy tales bedtime stories english red shoes dancing princesses fairy tales bedtime stories english quite dramatic fairy tale find mystery red shoes karen loves mother doesn want,Neutral,Red Shoes + 12 Dancing Princesses | Fairy Tales and Bedtime Stories in English
W8LlYqsc2-Y,sleepy treehouse cozy bedtime story kids sleepy treehouse cozy bedtime story kids sleepy treehouse cozy bedtime story kids time bedtime story fall asleep us treetop home four adventurous siblings amara dougal chandler,Neutral,The Sleepy Treehouse 🌳💤 Cozy Bedtime Story for Kids 🌙
VS6YM5E57tk,sleepy dreamcoaster cozy bedtime story kids sleepy dreamcoaster cozy bedtime story kids sleepy dreamcoaster cozy bedtime story kids time bedtime story climb aboard koko bedtime turns most magical journey sleep feels,Neutral,The Sleepy Dreamcoaster 🎢 😴 Cozy Bedtime Story for Kids 🌙
VjIE-Sl-qKY,goldilocks three bears fairy tales bedtime stories kids english storytime goldilocks three bears fairy tales bedtime stories kids english storytime goldilocks three bears fairy tales bedtime stories kids english storytime goldilocks three bears fairy tales bedtime stories kids english storytime please subscribe,Neutral,Goldilocks and the Three Bears | Fairy Tales and Bedtime Stories for Kids in English | Storytime
5jDDtQtiPAs,bedtime stories kids sleep bedtime stories kids sleep bedtime stories kids sleep tonight bedtime stories kids sleep ones busy thoughts wiggly toes imaginations won,Neutral,Bedtime Stories for Kids Who Can&#39;t Sleep 😴 🌙
KJ2j2yJ-6JE,soothing kids bedtime stories sleep meditations soothing kids bedtime stories sleep meditations soothing kids bedtime stories sleep meditations time bedtime story special collection soothing kids bedtime stories sleep meditations invites little ones,Neutral,Soothing Kids Bedtime Stories 😴 4 in 1 Sleep Meditations 💤 🌙
ADi7F695d90,magic pot bedtime stories kids english fairy tales magic pot bedtime stories kids english fairy tales magic pot bedtime stories kids english fairy tales one day farmer gopi finds magic pot while digging field gopi becomes wealthy thanks magic pot gives,Neutral,Magic Pot | Bedtime Stories for Kids in English | Fairy Tales
OyUoskE7Ogk,bedtime routine bedtime stories toddlers preschool videos toddler learning video songs bedtime routine bedtime stories toddlers preschool videos toddler learning video songs bedtime routine bedtime stories toddlers preschool videos toddler learning video songs preschool littles bedtime routine special show full bedtime routine read some special bedtime stories,Neutral,Bedtime Routine - Bedtime Stories for Toddlers - Preschool Videos - Toddler Learning Video Songs
tdNnqOxQz1s,secret superhero calming bedtime story kids secret superhero calming bedtime story kids secret superhero calming bedtime story kids time bedtime story meet saul average eight year old seems between football practice drama club,Neutral,The Secret Superhero 🦸 Calming Bedtime Story for Kids 💤 🌙
7hrczJyqJFA,adventures pinocchio bedtime stories kids english fairy tales adventures pinocchio bedtime stories kids english fairy tales adventures pinocchio bedtime stories kids english fairy tales pinocchio bedtime stories kids english fairy tales puppet become real child amid lies wrong choices,Neutral,The Adventures of Pinocchio 🤥🎪 | Bedtime Stories for Kids in English | Fairy Tales
M2w0NdPBg3c,bedtime stories kids ms booksy read aloud snow white wonderland rapunzel bedtime stories kids ms booksy read aloud snow white wonderland rapunzel bedtime stories kids ms booksy read aloud snow white wonderland rapunzel ms booksy reads bedtime stories kids readaloud readaloudtokids snow white rapunzel wizard oz alice,Neutral,"7 Bedtime Stories for Kids 📚 Ms. Booksy&#39;s Read Aloud | Snow White, Wonderland, Rapunzel + More!"
fgzcZWDHbMc,cozy autumn bedtime stories gentle sleepy amp safe kids cozy autumn bedtime stories gentle sleepy amp safe kids cozy autumn bedtime stories gentle sleepy amp safe kids tonight cozy autumn bedtime stories wrap little listeners gentle magic fall gentle sleepy safe tales kids,Neutral,"Cozy Autumn Bedtime Stories 🍁 Gentle, Sleepy &amp; Safe for Kids 😴"
SQH2Oy5xV00,bedtime stories ipad kids best sleepy tales bedtime stories ipad kids best sleepy tales bedtime stories ipad kids best sleepy tales tonight bedtime stories handpicked guide kids toddlers off sleep dreamland bedtime story crafted,Neutral,Bedtime Stories for iPad Kids 😴 🌙 The Best Sleepy Tales 💤
1YyHFd0I8js,cozy kids bedtime stories sleepy forest cozy kids bedtime stories sleepy forest cozy kids bedtime stories sleepy forest ready sleep sleepy forest bedtime stories welcome little ones world gentle wonder soft adventure calm,Neutral,COZY Kids Bedtime Stories from The Sleepy Forest 😴 🌲 🐨
vaJRnbPG8Lw,drift dreamland peaceful bedtime stories kids drift dreamland peaceful bedtime stories kids drift dreamland peaceful bedtime stories kids tonight dreamy bedtime stories invite little listeners float gently sleep carried soft voices kind adventures,Neutral,Drift into Dreamland 🥱 Peaceful Bedtime Stories for Kids 💤 🌙
