video_id,title,description,channel,query_used,label
p4wn_W1E1MU,The Lost Child and The Witch&#39;s Game ✨🧚 | Bedtime Stories for Kids in English | Fairy Tales,The Lost Child and The Witch's Game✨   | Bedtime Stories for Kids in English | Fairy Tales A little child gets lost in the forest with ...,Fairy Tales and Stories for Kids,children fairy tales,Neutral
VVgu67WS0DI,The Seven Little Goats and The Wounded Mermaid | Bedtime Stories for Kids in English | Fairy Tales,"The seven little goats go to the beach on the hottest day to swim in the sea. While doing so, they encounter the mermaid Aria, who ...",Fairy Tales and Stories for Kids,children fairy tales,Neutral
iVPQ-LxAQaY,"One Eye, Two Eyes and Three Eyes 💖 Bedtime Stories for Kids in English | Fairy Tales","One Eye, Two Eyes and Three Eyes + The Lazy Girl + The Goose Girl | Bedtime Stories for Kids in English Two-Eyes lives with her ...",Fairy Tales and Stories for Kids,children fairy tales,Neutral
9p1CUYFSDFI,The Three Little Pigs | Fairy Tale Barn l The Big Bad Wolf Will Blow Down the House! | Little Fox,"Today, we're going to discover how two farm animals, a chick and a rabbit outsmart the big, bad wolf. Join Polly and Jack for ...",Little Fox - Kids Stories and Songs,children fairy tales,Neutral
ZPRF74QoUyE,Pinocchio | English Fairy Tales And Bedtime Stories,Welcome to English Fairy Tales and Stories! Don't miss out on this magical adventure that will spark your imagination!,English Fairy Tales and Stories,children fairy tales,Neutral
0W86K1jBJFI,Little Red Riding Hood - Animated Fairy Tales for Children,Have a look at our 'Animated Fairy Tale' playlist ...,oxbridgebaby,children fairy tales,Neutral
0XdD50jSDeI,Trick or Treat | Halloween | Bedtime Stories for Kids in English | Fairy Tales,"When the potion made by the Witch Fury is poured on her dog, her dog turns into a giant candy and she loses her dog. Word of ...",Fairy Tales and Stories for Kids,children fairy tales,Neutral
qBvqCSgKKlo,Snow Queen + 5 More Princess Stories | Bedtime Stories for Kids in English | Fairy Tales,"Snow Queen + 5 More Princess Stories | Bedtime Stories for Kids in English | Fairy Tales | Snow White, Rapunzel, Cinderella, ...",Fairy Tales and Stories for Kids,children fairy tales,Neutral
2Fcy39cb2wk,THE LAZY PRINCESS STORY - Bedtime Fairy For Kids | Classical Fairy Tale | Bedtime Stories,"THE LAZY PRINCESS STORY - Bedtime Fairy For Kids | Classical Fairy Tale | Bedtime Stories A story about a beautiful princess, ...", Magical Stories & Fairy Tales ,children fairy tales,Neutral
o8ZvTerQzfk,Snow White story &amp; Snow White songs | Fairy Tales and Bedtime Stories for Kids,Did you see our brand new Snow White and the Seven Dwarfs original animated series? Snow White Series Episode 10 of 13 ...,Fairy Tales and Stories for Kids,children fairy tales,Neutral
dsvW6DDmyhc,WOLF AND SEVEN LITTLE GOATS | English Fairy Tales And Stories,Welcome to English Fairy Tales and Stories! Don't miss out on this magical adventure that will spark your imagination!,English Fairy Tales and Stories,children fairy tales,Neutral
2oUxr7149DY,2-year-old makes fast &amp; easy chocolate cake,"2-year-old Susie is making a super easy chocolate cake. This is a great recipe for kids because there are about 6 ingredients, and ...",Rumble Viral,kids cooking simple recipes,Neutral
qeGTXIFn3gQ,Rose Makes Brownies #shorts,RECIPE: https://www.flavcity.com/gluten-free-dairy-free-brownies Rose made chocolate brownies...and she made a mess!,Bobby Parrish,kids cooking simple recipes,Neutral
bgwTMyBdFc4,Cute and easy heart tortilla pizza! 🍕❤️ #valentinefood #kidschef #kidsbaker,,"hello, Wonderful",kids cooking simple recipes,Neutral
hO8w1MDEm1A,The easiest pizza snack ever! #easyrecipe #pizza #airfryer,,Fitwaffle Kitchen,kids cooking simple recipes,Neutral
F-X5lQSShP0,Baking with Ryan&#39;s World | Learning to Bake for Kids!,"Baking with Ryan's World | Learning to Bake for Kids! Ryan, Emma, and Kate learn how to bake different yummy treats! Learn how ...",Ryan's World,kids cooking simple recipes,Neutral
WFtA4ZJzQpA,Adorable 6-Year Old Has Her Own Cooking Show - Chef Paisley Makes Pancakes,"Chef Paisley loves to cook, and today she's showing us how to make pancakes. Paisley is six years old and loves to cook, dance, ...",Chef Paisley,kids cooking simple recipes,Neutral
v0wpDOyRMYU,Favorite Healthy Smoothie Recipe for kids from Jason,Favorite Healthy Smoothie Recipe for kids from Jason.,Jason Vlogs,kids cooking simple recipes,Neutral
gFN0So_o1R4,Delicious Fruit Candy 🍡 Tanghulu Homemade Snack! #shorts #food #kavenadventures,,Kaven Adventures,kids cooking simple recipes,Neutral
KGD1TJ_XjbI,Korean Cheesy Potato Pancake (4 Ingredients ONLY!),"Fluffy Potatoes stuffed with Mozzarella Cheese, fried till crispy, and the stuffed cheese is gooey. I KNOW that this description got ...",TIFFY BOOKS,kids cooking simple recipes,Neutral
VTcqPv5KZm0,2 Year Old Makes Pancakes #shorts,Rose made pancakes all by herself(recipe below)! She is 27 months old #shorts RECIPE: 2 eggs 1 banana 2.5 tablespoons ...,Bobby Parrish,kids cooking simple recipes,Neutral
3JGOK5q5IMA,3-Ingredient Nutella Cookies! Recipe tutorial #Shorts,"How to make simple Nutella Cookies! Hey guys, I'm Eloise! I make simple recipe tutorials across my social media My main ...",Fitwaffle Kitchen,kids cooking simple recipes,Neutral
9U5vM_KQ74Y,2 Year Old Makes Pudding #shorts,RECIPE: https://www.flavcity.com/mango-chia-pudding Rose made mango chia seed pudding all by herself! #shorts.,Bobby Parrish,kids cooking simple recipes,Neutral
tqqMwH1sDVU,Cooking with Eggs when you Hate Eggs 🥚😅,,Rush Studios,kids cooking simple recipes,Neutral
JV-_9zw62tQ,Easy Scrambled Eggs by a 4 year old. #eggs #breakfast #scrambledeggs #kidfriendly #proteinbreakfast,,Tiny Chef Adventures ,kids cooking simple recipes,Neutral
DqhqIfHww7g,EAT | 3 Breakfasts Your Kids Can Cook Themselves,"Skip the cereal and get your kids cooking their own breakfasts with these 3 easy ideas. Subscribe to WUM for fun, helpful videos ...",WhatsUpMoms,kids cooking simple recipes,Neutral
zt4rV7pRpFY,Vlad and Niki cooking for Mom and other funny stories for kids,Vlad and Niki cooking for Mom and other funny stories for kids. Please Subscribe!,Vlad and Niki,kids cooking simple recipes,Neutral
CUBciV4iPzs,Baking With Blippi | Food Videos For Kids | Educational Videos For Toddlers,"Brand New Blippi Episode For Kids! IT'S BAKE OFF TIME! Blippi is at the Young Chef's Academy in Covington, WA. Go to the ...",Blippi - Educational Videos for Kids,kids cooking simple recipes,Neutral
1szs8RMlhN8,1 carrot with 1 egg! your kids will be asking for this for breakfast everyday,1 carrot with 1 egg! your kids will be asking for this for breakfast everyday Ingredients and recipe: Add 200g cooked rice to a bowl ...,Cooking Everyday,kids cooking simple recipes,Neutral
POFtQrWsldI,Baby Creates New Recipes | Yummy Food for Kids | Learn Food | Nursery Rhymes | Kids Songs | BabyBus,"Cookie yogurt, lollipop yogurt, and marshmallow yogurt... Timi is creating some new but strange recipes for everyone!",BabyBus - Kids Songs and Cartoons,kids cooking simple recipes,Neutral
9w9GlT4Zyl8,Wall&#39;s 3 in 1 Ice Cream 🍦 Perfect Mini Summer Dessert by Miniature Cooking,"Hi everyone! I'm Mico from Miniature Cooking! In today's video, we're making the ultimate miniature Wall's 3-in-1 Ice Cream — the ...",Miniature Cooking ,kids cooking simple recipes,Neutral
ulQ0NAE1L6Y,Me vs Grandma Cooking Challenge | Amazing Kitchen Recipes by Multi DO Smile,Who do you think prepared the most delicious dish? Check it out in our new culinary challenge! Be sure to share it with your ...,Multi DO Smile,kids cooking simple recipes,Neutral
ud22EtLq5fE,Kids cooking dinner for family!,,ThatNurse CanCook,kids cooking simple recipes,Neutral
ZjrgLSg1CK0,Learn to Cook With Blippi! | Yummy Vegetable Treats For Kids | Educational Video for Toddlers,"Brand New Blippi Episode For Kids! IT'S BAKE OFF TIME! Blippi is at the Young Chef's Academy in Covington, WA. Go to the ...",Blippi Wonders - Educational Cartoons for Kids,kids cooking simple recipes,Neutral
NbCdQUbbga4,Chris and Mom learn to cook pizza,Chris and Mom learn to cook pizza. 00:00 Chris and Mom learn to cook pizza 04:09 Chris and Mom try to find healthy ice cream ...,Vlad and Niki,kids cooking simple recipes,Neutral
PhB9rPtZmbE,Recipes For Seafood Lovers 🐙 Miniature Japanese Spicy Fry Tiny Octopus Karaage 🏮 Tina Mini Cooking,Recipes For Seafood Lovers Miniature Japanese Spicy Fry Octopus Karaage Tina Mini Cooking Do you want to eat ...,Tina Mini Cooking,kids cooking simple recipes,Neutral
Ew4C95FeKwc,"If you have one glass at home, you can make this breakfast only in 5 minutes!","If you have one glass at home, you can make this breakfast only in 5 minutes! Bread Eggs Green onion Cheese Salt & black ...",Cooking Everyday,kids cooking simple recipes,Neutral
6lEg0DvURk4,This recipe surprised my kids! Super easy and delicious snack recipe,This recipe surprised my kids! Super easy and delicious snack recipe Ingredients: 4 Slices of bread Unsalted butter 1tbsp Honey ...,Cooking Everyday,kids cooking simple recipes,Neutral
mHr28hKwrkc,Cute and easy flower cookies to make with kids! 🌸 #cookierecipes #kidsbaker #kidschef,,"hello, Wonderful",kids cooking simple recipes,Neutral
HVJXyZfI2Ow,The kids cook dinner 🍽️,,Hanging With The Hennings,kids cooking simple recipes,Neutral
pVhIe0cBKDQ,Healthy Snacks! How To Make Recipes from Butterbean&#39;s Café 🍎 | Butterbean’s Café | Nick Jr.,Watch as kid chefs cook up some healthy recipes inspired by Butterbean's Café! You can find more 'Butterbean's Café' weekday ...,Skye and Friends,kids cooking simple recipes,Neutral
DBmq18buMIo,My Kids Wanted Cheeseburgers #shorts #cooking #recipe,,Meatlicious,kids cooking simple recipes,Neutral
dU0Kn1V0UWM,Pancake Recipe - 10 Minutes Breakfast pancake for kids,cookingwithsariya #shorts In this video I'm going to share Japanese streetfood pan cake which can be make in only 10 minutes ...,Cooking With Sariya,kids cooking simple recipes,Neutral
84plDQIOgYc,Sesame Street: Party Food Recipes for Kids | Cookie Monster’s Foodie Truck Compilation,Are you having a celebration with your friends and family? Then Cookie Monster has some recipes in mind perfect to share with ...,Sesame Street,kids cooking simple recipes,Neutral
faY1oktki2M,4 DIY Kids Halloween Recipes (Pt.1),Shop the products shown in this video: All my favorite Amazon products: https://amzn.to/3ld0c2p My party planning eBook is ...,RAVEN ELYSE,kids cooking simple recipes,Neutral
Huf7SjSaCTc,making dessert in TEN SECONDS!,follow Ong Squad on TikTok : https://www.tiktok.com/@ongsquad?lang=en Follow Ong Squad on Instagram: ...,Ong Squad,kids cooking simple recipes,Neutral
Met0QdO4bpU,Nutella + Banana + Bread = PERFECTION! 🤤#tinychefadventures #kidfriendly #summersnacks #tasty,"Vanessa is whipping up a super easy and yummy snack—Nutella Banana Sandwiches! With just 3 ingredients (bread, Nutella, ...",Tiny Chef Adventures ,kids cooking simple recipes,Neutral
Ldx8cV_aeXM,1 can of corn with 1 egg and your kids will be asking for this snack everyday,1 can of corn with 1 egg and your kids will be asking for this snack everyday Ingredients and recipe: Pour 1 can of corn in a ...,Cooking Everyday,kids cooking simple recipes,Neutral
SrcoDWG8zhI,School Lunchbox Ideas | Crunchy Sushi Rolls,,Winny Hayes,kids cooking simple recipes,Neutral
q8oy0pz5YKA,3 Ingredient Sugar Cookies,"Making 3 ingredient sugar cookies. In this recipe video, we'll show you how to make sugar cookies with only 3 ingredients.",Dished,kids cooking simple recipes,Neutral
HKdzh3sfkpI,Rose Makes Chocolate Pudding #shorts,"RECIPE: https://www.flavcity.com/chocolate-avocado-pudding Rose made chocolate avocado pudding, so yummy! #shorts.",Bobby Parrish,kids cooking simple recipes,Neutral
m7piVVJnyvY,Better than takeout orange chicken 🍊🐔,Full Orange Chicken recipe: https://iankewks.com/classic-orange-chicken/,Iankewks,kids cooking simple recipes,Neutral
ZgqsW84SIs8,5-ingredient Healthy Brownies😍😍 #healthydessert #healthyrecipes #easyrecipes,"5-ingredient Healthy Brownies   These brownies are fudgy, chocolaty and yummy   They are also super easy to make!",fitfoodieselma,kids cooking simple recipes,Neutral
yLhy5hcMf_g,10 Easy Recipes &amp; Ideas To Cook With The Kids,Here's 10 recipes and ideas to cook with the kids or for the kids! 0:00 - Perfect Scrambled Eggs 03:21 - How to make Cookies ...,Jamie Oliver,kids cooking simple recipes,Neutral
GCR1YHkXR3I,Gochujang Garlic Bread! #shorts #fyp #viral #food #cooking #chef #recipe #cheese #trending,recipe inspiration @lookcatchu How to make garlic bread Recipe with oven Easy smack Gochujang Garlic bread! Sooooooo ...,Cooking with Kian,kids cooking simple recipes,Neutral
pnFHomP9rUA,Banana Pudding from Scratch 🍌 | Kids Cooking Show,Hey Everybody! Today we are wrapping up the soul food series with the best banana pudding from scratch!   You will need: 1 1/3 ...,Happily Ever Zoe,kids cooking simple recipes,Neutral
WplQ_XbdBj8,Easy pancake art      #pancakes,,You Suck At Cooking,kids cooking simple recipes,Neutral
P0KQTLdtIog,Recipes for Man Children | Potato Leek Soup,shorts Music from #Uppbeat (free for Creators!): https://uppbeat.io/t/kem/lazy-love License code: CDAORE1JZ4O5CPC7.,SenyaiGrubs,kids cooking simple recipes,Neutral
mQA7FtOq5Yw,🐞LADYBUG TRUFFLE BY CHEF LIS | FOOD VIDEOS FOR KIDS AND ADULTS |  FUNNY TODDLER,ChefLisbethS2 #littlechefs #springtimefun #ladybug #truffle #chocolate #chocolaty #dulcedeleche #chocolover #desserts ...,Chef Lis,kids cooking simple recipes,Neutral
6PpjfE21nkc,11 Easy BREAKFAST Ideas That KIDS Can Make Themselves,In today's video the kids are taking over and sharing 11 SUPER easy breakfast ideas that any kid can make for themselves …. and ...,The Family Fudge,kids cooking simple recipes,Neutral
riBkfVYtHA8,making RAINBOW snacks with my kids!,follow Ong Squad on TikTok : https://www.tiktok.com/@ongsquad?lang=en Follow Ong Squad on Instagram: ...,Ong Squad,kids cooking simple recipes,Neutral
7SWvlUd2at8,10 Easy Animal Drawings for Kids Vol. 1 | Step by Step Drawing Tutorials | How to Draw Cute Animals,10 Easy Animal Drawings for Kids | Best Drawings: http://bit.ly/249CYYF | SUBSCRIBE: http://bit.ly/20PGGDT 10 Easy Animal ...,Chiki Doodle - Learn How To Draw,children drawing tutorial,Neutral
UW6H5dAPuhY,How To Draw A Cute Ice Cream Cone,Be careful today's lesson may get you really hungry! We're learning how to draw a cute ice cream cone. We hope you're going to ...,Art for Kids Hub,children drawing tutorial,Neutral
ma3FKpW6xOE,How To Draw a Cute Girl Easy | Step by step drawing for kids,"How To Draw a Cute Girl | Step by step drawing for kids #shorts #kids nastya, peppa pig, cocomelon, barbie, maria clara e jp, ...",ArtTime Ideas,children drawing tutorial,Neutral
zIYv-SQc6mE,Watermelon 🍉 Easy Drawing For Kids #watermelon #trending #painting #kidstvforfun #shorts #drawing,Watermelon Easy Drawing For Kids #watermelon #trending #painting #kidstvforfun #shorts #drawing #watermelonjuice #fruit ...,Kids TV For Fun,children drawing tutorial,Neutral
Kg159gNncRg,Easy Drawings for Kids | How to draw a cute Ladybud,Best Easy Drawings for Kids. Learn how to draw an easy and cute ladybug Get The Markers HERE = https://amzn.to/37ZBdoN.,DrawinGeek,children drawing tutorial,Neutral
l_SSeAMwCDw,Very Easy! Fish Drawing For Kids || How To Draw a Fish || Kids Step By Step Drawing #kids #shorts,How To Draw a Fish Kids Step By Step Drawing Video Music Credits : www.bensound.com Kids Drawing Videos Kids Drawing ...,Kids Drawing Hub,children drawing tutorial,Neutral
